text,label,,,,,"0=negative, 1=neutral, 2=positive"
Inga er mjög ósátt með miðamál í kringum mótið en Íslendingar fengu fáa miða á leikinn og verða Danir því í miklum meirihluta í stúkunni á sínum heimavelli.,0,,,,,
"Ekki stemningin mín „Mér finnst þetta ósanngjarnt og ég á ekki til eitt einasta orð,“ sagði Inga í samtali við mbl.is. Þetta er hallærislegt í orðsins fyllstu merkinu og ég skil ekkert í okkur að vera ekki búin að græja einhverja fimm til tíu þúsund miða.",0,,,,,
Stemningin er góð á íslenska barnum á Adeje á Tenerife í kvöld en fjöldi fólks hefur safnast saman til að fylgjast með og styðja strákana okkar í Herning.,2,,,,,
Alls ekki galin frammistaða en þetta danska lið er rosalega gott.,2,,,,,
Því miður of seint.,0,,,,,
Ómar Ingi Magnússon skýtur framhjá 59 Ísland tekur leikhlé. Snorri vill ræða við sitt lið en þetta er nánast ómögulegt.,0,,,,,
Leikmaður Íslands mögulega að fá brottvísun.,0,,,,,
Glæsileg varsla.,2,,,,,
Viktor Gísli Hallgrímsson varði skot. Mættur í hornið og ver glæsilega!,2,,,,,
Vonandi sleppur Elliði með brottvísun.,0,,,,,
Glæsilegt!,2,,,,,
Danmörk tapar boltanum. Kasta boltanum út af.,0,,,,,
Sóknarleikurinn byrjar mjög vel.,2,,,,,
Baulað hressilega á íslenska liðið alla sóknina.,0,,,,,
Áfram Ísland!,2,,,,,
Gæsahúð.,2,,,,,
"Svakaleg læti, líka í stuðningsmönnum Íslands.",0,,,,,
Allt að smekkfyllast og það er rosaleg spenna í loftinu.,2,,,,,
"„Ég er mjög stoltur af liðinu eftir þessa frammistöðu,“ sagði landsliðsþjálfarinn Snorri Steinn Guðjónsson í samtali við mbl. is eftir leik Íslands og Danmerkur í undanúrslitum Evrópumótsins í Herning í Danmörku í kvöld.",2,,,,,
Við vorum grátlega nálægt þessu en því miður missum við þá aðeins of langt fram úr okkur þegar um fimmtán mínútur voru til leiksloka.,0,,,,,
Við vissum það fyrirfram að það gæti orðið hættulegt enda Danirnir með frábært lið en þetta tap svíður mikið.,0,,,,,
Það segir sig sjálft að það svíður því þetta var gott tækifæri.,0,,,,,
"Þetta er hluti af þessu en það er klárt mál að áhlaupið sem þeir gera kemur á mjög vondum tíma fyrir okkur, því miður náðum við bara ekki að snúa leiknum okkur í hag eftir það.",0,,,,,
Maður hefur upplifað verri rússíbanareiðir en þessa.,0,,,,,
Þrátt fyrir þetta ógeðslega svekkjandi tap er ég stoltur af liðinu.,0,,,,,
Við erum í þessu fyrir þetta.,2,,,,,
Það er geðveikt að fá að upplifa þetta.,2,,,,,
Þetta eru forréttindi og sérstaklega þegar maður gerir þetta með sínum bestu vinum sem maður hefur óbilandi trú á og vill vinna eitthvað með.,2,,,,,
Við vorum að spila vel og áttum góðan leik.,2,,,,,
Því miður dugði það ekki til sigurs.,0,,,,,
Það var geðveikt.,2,,,,,
"Þetta er drullu fúlt, það er ekkert flóknara en það.",0,,,,,
Við náðum einhvernvegin ekki að stoppa þá í vörninni þó varnarleikurinn hafi verið góður.,0,,,,,
Mér fannst þetta ekki jafn svakalegt og ég bjóst við.,0,,,,,
Það er ekki hægt að lýsa því hversu mikið þetta svíður.,0,,,,,
Þetta var góð frammistaða og ég er mjög stoltur af liðinu.,2,,,,,
"Bönkunum gengur afar vel, hagnaðaraukning þeirra er gífurleg og vaxtamunur tvöfalt meiri en í nágrannalöndum.",2,,,,,
"Ósammála niðurstöðunni og telur tjón hafa orðið Þar með sé ekki sagt að björninn sé unninn, vaxtastig á Íslandi sé enn það hæsta í hinum vestræna heimi. Og það verður að vera forgangsmál hjá öllum að ná niður vöxtum.",0,,,,,
"Drottinn minn djöfull er ég fegin að það sé kominn fössari og þessi janúarmánuður, sem leið eins og sirka þrjú ár og 17 dagar, að líða undir lok.",2,,,,,
Kræst!,2,,,,,
Það er kraftaverki líkast.,2,,,,,
Teljast þá norsku brjóstdroparnir ekki með sem maður hefur verið að slurka í sig á milli þurra hóstakasta alla mánuðinn.,0,,,,,
En allt mönsið með þessum leikjum - það er reyndar ekkert að hjálpa vigtinni.,0,,,,,
Gerði allur tilfinningaskalinn vart við sig hjá henni og hún mátti ekkert vera að því að sinna þingstörfum á meðan á landsleikjunum stóð.,0,,,,,
"Spenna, hlátur, grátur, gleðitár og allt að gerast.",2,,,,,
Elsku kellingin.,2,,,,,
"Hátt vaxtastig, há verðbólga og blússandi atvinnuleysi.",0,,,,,
Þetta er lífið sem okkur langar í!,2,,,,,
"Vera stuðpinni og sprelligosi, ekki einhver lítilfjörlegur pistlahöfundur á Eyjunni.",0,,,,,
Þjóðlegra gerist það ekki.,0,,,,,
"Sjá þau skötuhjúin, svo skínandi fín.",2,,,,,
"Glimmer „on fleek“ bara, hrútspungar, sviðakjammar og brennivín og allir helsáttir.",2,,,,,
"Úff, það er ekki annað hægt en að fá smá illt í hjartað þegar maður talar um Heiðu Björgu þessa dagana.",0,,,,,
Meðferðin á einni konu.,0,,,,,
"Hausinn upp, kassann út ooooog bara brosa, vera sæt og halda áfram.",2,,,,,
Það er það sem alvöru konur gera.,2,,,,,
Ekki ætla ég að skipta mér af þessu.,0,,,,,
"En sko, það besta er að þegar Ísland er hætt að hlusta á röflið í honum þá koma bara harðsvíraðir bretar til hans til að ræða þessi mál.",0,,,,,
Óþolandi líka að allt þetta AKP (aðkomupakk) sem hingað flytur til lands fái bara ríkisborgararétt upp úr Cheerios-pakkanum - þetta gengur ekki.,0,,,,,
Einn strangheiðarlegur makkari. Diljá Mist naut þess að borða McDonalds í sérstaklega góðum selskap.,2,,,,,
Hún ákvað að taka upp á því að fara hrella og áreita gesti og gangandi víðsvegar um borgina.,0,,,,,
Vonandi er hún ekki að gerast sek um að vera lögbrjótur með þessu uppátæki sínu.,0,,,,,
"Er ég þá að gerast sek núna með því að birta andlit þessara barna og loðdýra, sem geta ekki varið sig með nokkru móti?",0,,,,,
Litla hringavitleysan.,0,,,,,
Skemmtileg myndskeið samt.,2,,,,,
Vúhú!,2,,,,,
"JP-orkumáladúddi vann algert þrekvirki á dögunum þegar hann lét friðlýsa Laugarnestanga og Guð almáttugur, María mey og allir hinir heilögu hvað mér er létt.",2,,,,,
Takk JP.,2,,,,,
"Sjá þau, svo miklir vinir.",2,,,,,
Eitthvað virðast Kristrún og Daði-verðbólguskaði hafa misreiknað sig.,0,,,,,
Smelltu á spilarann hér að neðan til að nálgast nýjasta þátt Spursmála í fullri lengd: Tengdar fréttir Spursmál Sólveig hyggst ekki álykta gegn klerkastjórninni. Sló í brýnu í Spursmálum vegna Venesúela. Við erum ekki á góðri leið Hækkun verðbólgu algjört klúður #108.,0,,,,,
Hún er spennt fyrir að vera komin heim og segist vera komin á þann stað að geta notið Íslands og þess sem það hefur upp á að bjóða.,2,,,,,
"En svo skall kórónuveiran á, svo nauðsynleg verkföll leikara og rithöfunda (SAG og WGA), svo þessi hrikalega hægri sveifla.",0,,,,,
Mér finnst það í fyrsta sinn ótrúlega spennandi.,2,,,,,
Ég hlakka mikið til að sjá hvað þau og annað efnilegt fólk hérna heima gerir næst.,2,,,,,
"Ég var nógu heppin að eignast ólíka vinahópa grínista, rithöfunda, leikara og fyrirsæta sem gáfu svo mikið af sér hvað varðar ráð, von og dirfsku.",2,,,,,
Ég hef haft miklar áhyggjur af andfeminísku bakslagi í líkamsvirðingarhreyfingunni.,0,,,,,
"Ég hef starfað við fyrirsætustörf í yfir áratug og verið umkringd ýmsum átröskunum, auk þess að hafa sjálf átt það til að verða allt of grönn.",0,,,,,
"Þá ríkir heilaþoka, cortisol, þreyta og mögulegir langvarandi heilsufarskvillar vannæringar.",0,,,,,
Mig hreinlega hryllir við tilhugsunina að margar konur geta ekki látið sitt ljós skína til fulls og rödd sína hljóma af fullum styrkleika útaf þessari pressu til að gera okkur sjálfar sem minnstar.,0,,,,,
"Hárið gerði mig svo glaða, ekki bara því það var svo glitrandi fallegt, heldur því ég upplifði mig samhliða öðrum konum sem ég dáist að og fannst líkaminn minn vera að gera eitthvað nýtt og spennandi.",2,,,,,
Það var mjög gaman að spila þennan leik og ég held að við höfum náð að njóta þess að spila hann.,2,,,,,
Það var gott að vita af þeim í stúkunni.,2,,,,,
Ég er ósáttur og pirraður því mér fannst við eiga meira inni í dag.,0,,,,,
Á sama tíma er Danmörk með frábært lið og á móti þeim þarf allt að vera fullkomið.,2,,,,,
Við brennum af fjórum vítum sem er dýrt líka.,0,,,,,
Mér fannst ég eiga skilið að fá oftar víti í leiknum í kvöld á meðan þeir fengu alltaf víti.,0,,,,,
Þetta er viðbjóður.,0,,,,,
Danir sterkari í lokin og Ísland spilar um brons. Maður er sár og reiður.,0,,,,,
Það var margt í þessum leik sem mér fannst ekki sanngjarnt en svo voru líka hlutir sem við hefðum getað gert betur.,0,,,,,
Þetta er mjög sárt því okkur virkilega langaði í úrslitaleikinn.,0,,,,,
"Þetta er ein besta upplifun sem ég hef upplifað, að spila fyrir Ísland í þessum aðstæðum og svona keppnishöll.",2,,,,,
"Við sáum Íslendingana í stúkunni, fundum fyrir stuðningnum og þetta var algjör sturlun.",2,,,,,
Ég er mjög stoltur og það eru mikil forréttindi að fá að vera í þessari stöðu.,2,,,,,
Ágúst Orkan í Íslendingastúkunni var góð!,2,,,,,
Ágúst Þetta gerist varla krúttlegra.,2,,,,,
"Maður er fyrst og fremst svekktur, þú verður að vera svekktur þegar þú tapar undanúrslitaleik",0,,,,,
Ég er stoltur af því hvernig við spiluðum leikinn.,2,,,,,
Við getum verið ánægðir með mótið og höfum spilað vel stærstan hluta þess en það dugði ekki til í gær.,0,,,,,
Ég er gríðarlega stoltur af þeim.,2,,,,,
"Flestir Íslendingar sem þjálfa í Evrópu eru mínir fyrrverandi leikmenn, það gleður mig mjög.",2,,,,,
Króatar eru áfram brjálaðir yfir skipulagi Evrópumótsins í handbolta en þeir mæta Þýskalandi í fyrri undanúrslitaleiknum í Herning í Danmörku á morgun.,0,,,,,
"Í króatíska fjölmiðlinum Gol. hr kemur fram að Dagur Sigurðsson, þjálfari króatíska landsliðsins, ætli að sniðganga fjölmiðlaviðburð á vegum EHF á morgun fyrir leikinn mikilvæga.",0,,,,,
Er það gert í mótmælaskyni en Króatar eru óánægðir með allt skipulag á mótinu og hefur Dagur meðal annars látið í sér heyra.,0,,,,,
Dagur mun þá einnig kvarta yfir þessu á blaðamannafundi króatíska landsliðsins á eftir.,0,,,,,
"Munu koma óánægju sinni á framfæriÞá segir Jón stóra málið vera fyrirkomulag evrópska handknattleikssambandsins þegar kemur að úthlutun miðanna, það er að aðeins 100 miðar séu teknir frá fyrir hverja þjóð sem kemst í undanúrslit.",0,,,,,
Þetta eru náttúrulega bara þjóðir sem elska handbolta og liggja þarna hlið við hlið.,2,,,,,
Króatar eru mjög óánægðir með skipuleggjendur mótsins og hafa látið vel í sér heyra.,0,,,,,
"Handknattleikssamband Evrópu, EHF, hefur sent frá sér yfirlýsingu í kjölfar harðra ummæla Dags Sigurðssonar, þjálfara króatíska landsliðsins, um skipulagið á Evrópumóti karla.",0,,,,,
"Þetta eru afar gleðileg tíðindi, þar sem dyggustu stuðningsmenn Íslands fá tækifæri til að vera á staðnum og hvetja strákana okkar til dáða á úrslitahelginni.",2,,,,,
"Brandarinn hans BillyÍslandskróniku Politico lýkur þó ekki með þessum vangaveltum um 52. ríkið meinta heldur rifjar vefritið upp annað fjaðrafok í tengslum við það – nefnilega fleygan brandara Billy Long, sendiherrakandídats Trumps fyrir Ísland, þegar hann gantaðist með það í bandaríska þinginu að Ísland yrði 52. ríki Bandaríkjanna og hann þar með ríkisstjóri.",0,,,,,
Safna undirskriftum gegn nýjum sendiherra á Íslandi Undirskriftasöfnun hófst þá þegar á island. is og lauk málinu með því að Long baðst velvirðingar á orðum sínum sem hefðu verið gamanmál ein.,0,,,,,
"Segir Politico frá því að þetta hafi gerst skömmu áður en Martin Eyjólfsson, ráðuneytisstjóri í utanríkisráðuneytinu, kallaði starfandi sendiherra Bandaríkjanna á Íslandi, Erin Sawyer, á teppið og fór fram á afsökunarbeiðni af efstu hæðum bandaríska stjórnkerfisins.",0,,,,,
Málinu lokið. Sawyer hafi þá tjáð ráðuneytisstjóra að það stefnumál væri hvergi að finna á borðum bandarískra stjórnvalda að innlima Ísland sem 52. ríki landsins auk þess sem Long hefði þegar beðist afsökunar.,0,,,,,
Mér finnst þetta leiðinlegt gagnvart þjóðunum sem eru hérna og gagnvart Íslendingum.,0,,,,,
Ég fæ ekki einu sinni nógu marga miða fyrir þá sem standa mér næst og vildu koma.,0,,,,,
Þetta er sorglegt en svona er staðan.,0,,,,,
Það þýðir ekki að gráta yfir því þótt margir Íslendingar séu svekktir.,0,,,,,
"Ríkisstjórnin hefur nefnilega þvert á móti stuðlað að aukinni verðbólgu með því að hækka skatta og gjöld ítrekað á heimilin í landinu, svo sem með hækkun krónutölugjalda og vörugjalda á ökutæki.",0,,,,,
"Það loforð hefur ekki staðist, ríkisstjórn hefur raunar lagt mikið upp úr því að hækka skatta á heimilin og fyrirtækin í landinu og þar með á venjulegt fólk.",0,,,,,
Það stangast ekki bara á við yfirlýsingar forsætisráðherra í aðdraganda kosninga heldur er líka blygðunarlaus hræðsluáróður.,0,,,,,
"Sjálfstæðisflokkurinn, með tæp 20%, hefur alltaf sagt skýrt nei.",0,,,,,
Þetta „skýra umboð“ er í það minnsta mjög vafasamt.,0,,,,,
En það er rangt að draga upp þá mynd að Ísland þurfi að velja milli Evrópusambandsins og Bandaríkjanna.,0,,,,,
Að skipta um umræðuefni þegar á bjátar er ekki uppskrift að árangri.,0,,,,,
Fyrir mig sem handboltaþjálfara og mann sem elskar handbolta er þetta mjög spennandi leikur á milli liða sem spila besta handboltann.,2,,,,,
Bæði lið eru skemmtileg og spila góðan bolta og það stefnir í góðan leik. Ómar Ingi er á meðal bestu leikmanna heims og Gísli Þorgeir er að gera góða hluti.,2,,,,,
"Handknattleikssamband Evrópu, EHF, hefur sent frá sér aðra yfirlýsingu í kjölfar harðra ummæla Dags Sigurðssonar og ætlar að hlusta á íslenska þjálfarann og breyta skipulagi mótsins til frambúðar.",0,,,,,
"Dagur og Króatar eru mjög óánægðir með skipuleggjendur mótsins og hafa látið vel í sér heyra en króatíska liðið þurfti að spila leiki tvo daga í röð, á þriðjudaginn og miðvikudaginn, líkt og Ísland og önnur lið í milliriðli tvö á meðan liðin í milliriðli eitt fengu eins dags pásu á milli leikja.",0,,,,,
Frétt af mbl. is Yfirlýsing frá Handknattleikssambandi Evrópu Frétt af mbl. is Dagur: Þetta er ekki boðlegt Margir ósáttir við yfirlýsingunaÁsamt því þurftu Króatía og Ísland að ferðast í dag til Herning frá Malmö en um fimm tíma ferðalag er að ræða á meðan Danir og Þjóðverjar spila á sama stað.,0,,,,,
"I can really understand the Croatian frustration with EHF. First, they – together with Iceland – had to play decisive matches on back-to-back days.",0,,,,,
Margir voru ósáttir við þá yfirlýsingu og töldu að þótt eitthvað hafi áður verið þannig þýði það ekki að það sé gott og réttlátt.,0,,,,,
Handknattleikssamband Íslands er búið að hafa samband við Handknattleikssamband Evrópu (EHF) og lýsa yfir óánægju sinni með fyrirkomulagið á miðamálum á EM í handbolta.,0,,,,,
Nú er bara algjör einbeiting á allt sem snýr að strákunum. Fá miða á uppsprengdu verðiEHF tekur aðeins 100 miða frá fyrir hverja þjóð sem kemst í undanúrslit.,0,,,,,
Sigrinum gegn Slóveníu fagnað.,2,,,,,
"Hann segir einnig talsvert af Íslendingum hafa fengið miða á uppsprengdu verði, til dæmis í gegnum miðasölusíðuna Viagogo, auk þess sem HSÍ hafi náð að „kroppa í örfáa miða sem detta inn til okkar”.",0,,,,,
"Sambandið er í þeirri aðstöðu að við hefðum ekki getað legið með margar milljónir í einhverja mánuði þarna úti og tekið sénsinn, því miður.",0,,,,,
Enn alvarlegri séu þó dæmin um ofbeldi og sakfellingar fyrir kynferðisbrot.,0,,,,,
Með þessum breytingum leggjum við grundvöll að öflugum og faglegum leigubifreiðamarkaði sem speglar þá gestrisni og þjónustulund sem við viljum að einkenni Ísland.,2,,,,,
Það er fullt í okkar leik líka sem hentar þeim ekki svo vel.,0,,,,,
Ég veit ekki hvort ég sé ánægðari eða stoltari.,2,,,,,
Mér leið ágætlega á síðasta leik.,2,,,,,
"En Ungverjaleikurinn, þar sem þetta var svo jafnt… það var alveg hræðilega erfiður leikur að horfa á.",0,,,,,
Ég hef mjög gaman af handbolta.,2,,,,,
"En auðvitað er það [Þorgerður Katrín Gunnarsdóttir] utanríkisráðherra, sem er líklega stressuðust af okkur öllum út af þessu.",0,,,,,
En þetta er bara frábært gaman og ég óskaði strákunum góðs gengis.,2,,,,,
"Það stangast á við það sem Karoline Leavitt, fjölmiðlafulltrúi Hvíta Hússins, sagði eftir ræðu Trumps.",0,,,,,
Við erum ekki reið út í Ísland er það?,0,,,,,
Forsetinn ruglaði bara löndunum saman er það ekki?,0,,,,,
Ég held að við þekkjum öll forseta sem hafa mismælt sig.,0,,,,,
Sænski handboltaþjálfarinn Andreas Stockenberg gerði sig frægan á Íslandi um síðustu helgi þegar hann hraunaði yfir íslenska karlalandsliðið í handbolta fyrir leik þess gegn Svíþjóð á Evrópumótinu í handbolta í Malmö á sunnudaginn var.,0,,,,,
Eftir tap Íslands fyrir Króatíu á föstudeginum fyrir viku sagði Stockenberg íslenska liðið vera „hræðilegt“ og að það ætti enga möguleika í Svía.,0,,,,,
"Ummælin áttu eftir að eldast einkum illa en Ísland vann stórsigur, 35:27, og er komið áfram í undanúrslit á kostnað Svía við mikla kátínu Íslendinga.",0,,,,,
„Hörmulegt” íslenskt lið á ekki möguleika í Svía. Sér ekki eftir ummælunum um „hörmulegt“ íslenskt lið Breytir tilÁsamt því að kalla íslenska liðið hræðilegt sagði Stockenberg einnig að Ísland spili hundleiðinlegan handbolta.,0,,,,,
Ég er fullur þakklætis og ánægður að standa hérna.,2,,,,,
Ég er ótrúlega glaður.,2,,,,,
Við vorum þakklátir fyrir að fá þetta tækifæri.,2,,,,,
"Ég verð að hrósa Ungverjunum sérstaklega, mér fannst Ungverjaland verðskulda sigur í leiknum ef eitthvað er.",2,,,,,
Ég var alveg stjarfur og hjartað hætti nánast að slá.,0,,,,,
"Þetta var auðvitað bara rosalegt augnablik,” sagði Gísli kátur.",2,,,,,
Ég finn fyrir mikilli ábyrgð í liðinu og ég er mjög þakklátur og stoltur að við séum komnir svona langt.,2,,,,,
Ég er sannfærður um að þetta verður biluð stemning.,0,,,,,
