text,label,,,,,"0=negative, 1=neutral, 2=positive"
Strák­arn­ir skutu Skot­ana í kaf á Spáni,2,,,,,
Dreng­irn­ir féllu í B-deild,0,,,,,
Annað víti í súg­inn í þriðja tap­inu,0,,,,,
IceGuys droppa nýrri bombu – Hvað er í vænd­um?,1,,,,,
Þor­björg tek­ur við jafn­rétt­is- og mann­rétt­inda­mál­um,1,,,,,
Sann­fær­andi sig­ur á Ung­verj­um,2,,,,,
Frétta­skýr­ing: Að fara á lím­ing­unni á 58 dög­um,1,,,,,
Li­verpool-goðsögn dá­sam­ar Ísland: „Ótrú­leg upp­lif­un“,2,,,,,
Car­bfix hætt­ir við niður­dæl­inga­stöð í Straums­vík,1,,,,,
Fyr­ir­gjöf­in fín en skall­inn geggjaður,1,,,,,
„Auðvitað tek­ur þetta tíma hjá nýj­um þjálf­ara“,1,,,,,
Er­lend­ir aðilar sækja í rík­is­skulda­bréf­in,1,,,,,
Mik­il óánægja með um­mæli Kára Árna­son­ar,0,,,,,
Arn­ar Gunn­laugs­son með sólgler­augu á síðustu æf­ing­unni,1,,,,,
Tap fyr­ir Aust­ur­ríki - víti í súg­inn,0,,,,,
Reyni alltaf að vera ég sjálf­ur,1,,,,,
Mjög ánægður þrátt fyr­ir tapið,2,,,,,
Erum með sér­staka teng­ingu,1,,,,,
Um 1.600 á leikn­um í kvöld,1,,,,,
Arn­ar mjög kröfu­h­arður,0,,,,,
Slök frammistaða og Ísland fallið,0,,,,,
„Þú get­ur ekki sett þá í þessa stöðu“,1,,,,,
Hef varla hugsað um annað,0,,,,,
Gæt­um séð fjölg­un ferðamanna frá Evr­ópu,1,,,,,
Rúm­lega 12.000 gegn 20 Íslend­ing­um,1,,,,,
„Ég þekki það að vera þekkt sem kona ein­hvers“,1,,,,,
Miðasala hefst eft­ir drátt­inn,1,,,,,
Ótví­rætt að Ísland upp­lifi nei­kvæð áhrif,0,,,,,
Þjóðin klof­in: „Hefðu eins geta verið að skrifa kúk­ur og piss“,0,,,,,
Inga: „Flokk­ur fólks­ins seg­ir nei“,1,,,,,
Tengdi mikið við orð Arons Pálm­ars­son­ar,1,,,,,
Ísland mæt­ir Fær­eyj­um í undan­keppni EM,1,,,,,
Hrósaði leik­mönn­um Íslands,2,,,,,
Byrj­un­arlið Íslands: Arn­ar ger­ir fimm breyt­ing­ar,1,,,,,
Segj­ast ekki hafa fengið neina kvört­un,1,,,,,
"Erró, Pét­ur og Helena Mar­grét verðlaunuð",2,,,,,
Tap í fyrsta leik Arn­ars,0,,,,,
Heim­ir fagnaði mik­il­væg­um útisigri,2,,,,,
„Hef­ur ís­lenska þjóðin þol­in­mæði fyr­ir þessu?“,1,,,,,
Eva Ruza datt illa fyr­ir fram­an fullt af fólki,0,,,,,
Sölu­met slegið á Tax free í Hag­kaup,1,,,,,
Austurálma KEF opnuð: „Erum svo­lítið að full­orðnast“,1,,,,,
Ísland núm­er sex í fram­fara­vísi­tölu,1,,,,,
Há­vær mót­mæli fyr­ir utan rík­is­stjórn­ar­fund,0,,,,,
Birna vakn­ar við þetta á hverj­um morgni,1,,,,,
Hrepptu bronsið fyr­ir Íslands hönd,2,,,,,
Stefn­ir í full­an völl gegn Íslandi,0,,,,,
Gjald­eyr­is­höft­in voru blekk­ing­ar­leik­ur,0,,,,,
Stofn­un sér­stakr­ar leyniþjón­ustu ekki í far­vatn­inu,1,,,,,
Am­er­íku­skip­in bera 50% meira vest­ur,1,,,,,
Seg­ir niður­stöðu Sam­einuðu þjóðanna „stór­sig­ur“ fyr­ir Ísland,2,,,,,
Sam­keppni frá bönk­um öll­um ljós,1,,,,,
„Stolt­ur og ánægður“,2,,,,,
Eft­ir­lit með fjöl­miðlum heyri ekki und­ir nefnd­ina,1,,,,,
„Pró­grammið er að virka“,1,,,,,
Fyr­irliðinn til­bú­inn gegn Íslandi,1,,,,,
Tvær breyt­ing­ar á landsliðshópn­um,1,,,,,
Ísland jafnaði af víta­punkt­in­um í lok­in,1,,,,,
„Held að það skipti engu máli“,0,,,,,
Mætti til Reykja­vík­ur til að funda með ráðherra,1,,,,,
Ekki sjálfsagt að Ísland verði und­an­skilið,1,,,,,
Ísland áhuga­verður markaður fyr­ir Kry,2,,,,,
Snorri Steinn: Ef ég á að vera frek­ur,1,,,,,
Hauk­ur: Viss­um að við vær­um miklu betri,2,,,,,
Ísland fyrsta þjóðin til að kom­ast á EM,2,,,,,
Icelanda­ir með 55 vél­ar á ár­inu,1,,,,,
Á að efla varn­ir Íslands?,1,,,,,
Georgía gæti unnið riðil Íslands,1,,,,,
Tal­ar fyr­ir ís­lenskri leyniþjón­ustu,1,,,,,
UFS-þætt­ir áhættu­dreif­ing­ar­tól,1,,,,,
Banda­rík­in sí­fellt mik­il­væg­ari markaður,2,,,,,
Tveir nýir for­stöðumenn hjá Origo,1,,,,,
Þynnkuráð Íslend­inga: „Núna man ég af hverju þetta ger­ist svona sjald­an“,1,,,,,
Byrjað að selja miða á leiki Íslands,1,,,,,
Miðasala á lands­leik­ina hefst á morg­un,1,,,,,
For­stjóri eft­ir­lits sakaður um spill­ingu,0,,,,,
„Niðurstaðan er mjög góð fyr­ir Ísland“,2,,,,,
Lægri vext­ir sýnd veiði en ekki gef­in,1,,,,,
„Þær komu eins og flugna­ger“,1,,,,,
Vinnslu­stöðin veðjar á vöxt í Am­er­íku,1,,,,,
Sér­lega glæsi­legt mark Fann­eyj­ar (mynd­skeið),2,,,,,
Þjóðadeild – hvað er nú það?,1,,,,,
Kjafta­sög­urn­ar lifa enn: „Er það ekki það sem fólk vill?“,1,,,,,
#69. - Er Trump með plan? Er heims­styrj­öld í aðsigi?,1,,,,,
„Mjög sér­stakt á meðal Evr­ópuþjóða“,2,,,,,
Alltaf mik­il­vægt fyr­ir fram­an Íslend­inga,2,,,,,
"Ísland hef­ur fengið um 2,4 millj­arða í styrki",1,,,,,
Stúlk­urn­ar féllu eft­ir naumt tap,0,,,,,
Upp­selt á lands­leik­inn,1,,,,,
Snorri hóg­vær eft­ir fyrri leik­inn,1,,,,,
„Kom­inn tími til“ – Axel Ó fagn­ar stóraf­mæli með lát­um,2,,,,,
„Gleðin var við stýrið alla ferðina“,2,,,,,
Björg­vin Páll: Alls ekki,0,,,,,
Starfs­fólki sendi­ráðsins í Moskvu var ógnað,0,,,,,
Snorri ómyrk­ur í máli,0,,,,,
Tal­ar fal­lega um Björg­vin Pál,2,,,,,
Ragga nagli lenti í klóm svindlara,0,,,,,
Gamla ljós­mynd­in: Las­inn landsliðsþjálf­ari,1,,,,,
Frum­kvöðull með smit­andi áhuga,2,,,,,
Hóp­ur­inn fyr­ir leik­inn gegn Grikklandi,1,,,,,
Ari Eld­járn bæj­arlistamaður Seltjarn­ar­ness,1,,,,,
Ísland á EM í hand­bolta fjór­tánda skiptið í röð,1,,,,,
Smyr­il Line sig­ur­veg­ari,2,,,,,
„Iðnaður er burðarás ís­lensks hag­kerf­is“,1,,,,,
Spennt­ur fyr­ir kom­andi tím­um með Arn­ar sem þjálf­ara,2,,,,,
Lík­lega rangt að loka öllu,0,,,,,
Haf­rann­sókna­skipi fagnað,2,,,,,
Þurf­um að hafa lang­tíma­áætl­un,1,,,,,
Hefnd Nixons,1,,,,,
Ashley Mariott sigraði fyr­ir hönd Íslands í Bar­La­dy-keppn­inni,2,,,,,
Elliði vill að lög­regl­an fái vinnufrið,1,,,,,
Ísland á stóra sviðinu,2,,,,,
Ísland í fremstu röð í sjálf­bærri nýt­ingu,2,,,,,
Sveit­ar­fé­lög semja við Synd­is,1,,,,,
Gæti skapað átta millj­arða króna ávinn­ing,2,,,,,
Seg­ir að stóru mál­in vanti,0,,,,,
Markaðsaðgengi er lyk­il­atriði,1,,,,,
Mik­il spenna í riðli Íslands,2,,,,,
Kall­ar eft­ir skýr­ara reglu­verki,1,,,,,
Daði: Vafa­samt met Íslands með covid-aðgerðum,1,,,,,
Ísland tapaði fyr­ir heims- og Evr­ópu­meist­ur­un­um,0,,,,,
For­seti ekki á móti stjórn­inni,1,,,,,
Ný stefna í ör­ygg­is­mál­um og ómannaður kaf­bát­ur,1,,,,,
„Ekk­ert auðvelt í hand­bolta“,0,,,,,
Vanþekk­ing gæti dregið okk­ur inn í tolla­stríð,0,,,,,
Sér­stakt varn­ar­málaráðuneyti ekki í bíg­erð,1,,,,,
Ferðamenn flúðu Hvamms­vík í ofboði – er reimt á Svarta Kaff­inu líka?,1,,,,,
„Erum ekki aft­ur að fara í núll eða nei­kvæða vexti“,1,,,,,
Hinseg­in­leiki Megas­ar,1,,,,,
Erum ekki hrædd­ir við Íslend­inga,2,,,,,
Bún­ings­klefi Íslands ekki upp á marga fiska,1,,,,,
Grikk­ir án síns besta manns,1,,,,,
Eft­ir­lit í for­grunni hjá ís­lensk­um her,1,,,,,
Lands­menn fái senda bæk­linga,1,,,,,
Ísland fái gervi­greind­ar­stofn­un,1,,,,,
Logi reynd­ast­ur í nýju liði,2,,,,,
Er heim­ur­inn kom­inn á hvolf?,1,,,,,
Lýs­andi: For­set­inn seg­ir að við ætl­um að eign­ast Ísland,1,,,,,
70 pró­sent af vinnu minni fer í það,1,,,,,
Frá­bær fyrri hálfleik­ur skilaði stór­sigri,2,,,,,
„Aldrei hafa fleiri mætt á Iðnþing“,2,,,,,
Koma mik­il­væg­um kerf­um í sam­band,2,,,,,
Gamla ljós­mynd­in: Landsliðskona í 19 ár,1,,,,,
A+ láns­hæfis­ein­kunn Íslands staðfest,1,,,,,
Ótt­ast ekki áhrif tolla­stríðsins,1,,,,,
Erfitt að keppa við rík­is­styrkt fyr­ir­tæki,0,,,,,
Full­ur skiln­ing­ur á stöðu Íslands,1,,,,,
Kvenna­ganga og bar­áttufund­ur fyr­ir friði og jafn­rétti,1,,,,,
"„Þetta er stóra málið""",1,,,,,
„Hóta börn­un­um mín­um og fjöl­skyldu“,0,,,,,
Arn­ar kynn­ir fyrsta landsliðshóp­inn,1,,,,,
Loðna 90% af fæðu kanadísks hnúfu­baks,1,,,,,
Landsliðskona vill meiri skiln­ing frá HÍ,1,,,,,
"5,8 millj­arðar króna til varn­ar Úkraínu",1,,,,,
16 ára Eva Ruza var „of kynþokka­full“,0,,,,,
